TITLE,OG URL,MP4 URL,MUSIC,#LIKE,#COMMENT,ID
[프로미스나인] 왤케 다들 잘따라해,https://www.youtube.com/shorts/OaOCXJQaCVc,https://rr4---sn-ab02a0nfpgxapox-bh2z6.googlevideo.com/videoplayback?expire=1756894853&ei=JcK3aLPfM_OL29gPx4eaoAk&ip=1.209.175.55&id=o-AEYaOLULLT6j0NkkpHuFCfq7K_k9p4T_9nvD_ZwaiyRN&itag=18&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&met=1756873253%2C&mh=O_&mm=31%2C26&mn=sn-ab02a0nfpgxapox-bh2z6%2Csn-un57enez&ms=au%2Conr&mv=m&mvi=4&pcm2cms=yes&pl=24&rms=au%2Cau&ctier=L&initcwndbps=6943750&bui=AY1jyLMjcUzTQW3TXKRhiImxgFDOfWPXWbXH1hitk7GqxTP3lxg2sClXMCEUcmykPXTgXvd1vGXUje9Q&spc=l3OVKQsEca-3piDkVI7gFXeA2beEO3Y2JHHEBHQlg_Ghk_dsuWnIk2BfBQOg0JIjsA&vprv=1&svpuc=1&mime=video%2Fmp4&ns=vweafmPD0Y8zFs8YXtuIhb4Q&rqh=1&gir=yes&clen=965488&ratebypass=yes&dur=13.013&lmt=1756059482582681&mt=1756872823&fvip=1&lmw=1&fexp=51557447%2C51565115%2C51565682%2C51580970&c=TVHTML5&sefc=1&txp=5430534&n=Bfs3kGwyNRE22w&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cctier%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Cgir%2Cclen%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRQIhAOE6eMSNsZxDjMUBjI1oMsO788yc2IGP27Vo3UmT6O6kAiBCKB86yqdlUTdkQ73HLJVGXYEpVHj86C9KmP0By5u7Rg%3D%3D&lsparams=met%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Crms%2Cinitcwndbps&lsig=APaTxxMwRQIhAOMscjTP3UG6wTvtiJWJLyVxTzkQ8inEzHqTHNrrFp4JAiA7tc34wpqXZ-Gam_G_hvPLzsOv29FvB4-SjiSpmcSVow%3D%3D,,7K,940,@나이채영인데
뉴진스와 프로미스나인 엇갈린 운명,https://www.youtube.com/shorts/6UMVp6JD82A,https://rr3---sn-ab02a0nfpgxapox-bh2zz.googlevideo.com/videoplayback?expire=1756894855&ei=J8K3aMutNPTg29gPqeXI8QE&ip=1.209.175.55&id=o-APjeYoEl9JFyZ7WumV1Kaq0gBcbNdI971BSiHHD86sTc&itag=18&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&met=1756873255%2C&mh=gx&mm=31%2C26&mn=sn-ab02a0nfpgxapox-bh2zz%2Csn-un57enez&ms=au%2Conr&mv=m&mvi=3&pl=24&rms=au%2Cau&ctier=L&initcwndbps=1921250&bui=AY1jyLP_bsI5LrmBKgi_yERpk8vCxogqkfTFnbRVpAWctQbjW1tqQ3xkquVCTcCEhcMQwVhLTyBqULNO&spc=l3OVKSPjddoDISsKAX9L6A4nSYcEeSmuKa7sm4NvSVV3tfr78QTpdiDf1k-D-U73IQ&vprv=1&svpuc=1&mime=video%2Fmp4&ns=30QQgieutw1vsLjCDFG5AtMQ&rqh=1&gir=yes&clen=5533641&ratebypass=yes&dur=73.600&lmt=1753522095390376&mt=1756872823&fvip=1&lmw=1&fexp=51557447%2C51565116%2C51565682%2C51580970&c=TVHTML5&sefc=1&txp=5430534&n=QSf7jM-v1XP9BA&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cctier%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Cgir%2Cclen%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRQIhAJlnH6pXkaLsKsPP17V2vC0JTwipeh1xMd0CfMwG_vcDAiAO5LewoZP8yhPtaAG2_RSB6S5MiMlpksbqCLsVmxFslg%3D%3D&lsparams=met%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Crms%2Cinitcwndbps&lsig=APaTxxMwRgIhAMVS7xZXA1wXKSm9JG5PK6meVGOICn2HCaz3CidKvrMAAiEAlY33KDfjhmpi8CjNg5CxBJICfm9Sq0yxMHdcBx1n9h0%3D,,10K,622,@왜그랭
프로미스나인의 미친 서사,https://www.youtube.com/shorts/GhFjVtffUzM,https://rr5---sn-ab02a0nfpgxapox-bh2s6.googlevideo.com/videoplayback?expire=1756894862&ei=LsK3aP2-L6vg29gPyoDIOQ&ip=1.209.175.55&id=o-AKW8zMNquQyPYNgWKoLZc42pt1wApTa3zx_FYRvcFke7&itag=18&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&met=1756873262%2C&mh=PO&mm=31%2C26&mn=sn-ab02a0nfpgxapox-bh2s6%2Csn-un57enez&ms=au%2Conr&mv=m&mvi=5&pl=24&rms=au%2Cau&ctier=L&gcr=kr&initcwndbps=1443750&bui=AY1jyLNuBJ-k8miHrzfz0w8Ze5_9C_GLZpaUqnW2xcPtsc-MCYdXeU-fQhx2LAr4JkHiU3yax7whiKBY&spc=l3OVKXE8jcJ1Kur3I8uUaoPf_z7R6-pKS1_ClcAcZXVg6lDdw7t5NWj5vMy27ZQ7dA&vprv=1&svpuc=1&mime=video%2Fmp4&ns=D7m6ZEhTM3pOdnvV6gCY7s0Q&rqh=1&gir=yes&clen=4383645&ratebypass=yes&dur=59.712&lmt=1752089830189998&mt=1756872823&fvip=1&lmw=1&fexp=51557447%2C51565116%2C51565681%2C51580970&c=TVHTML5&sefc=1&txp=5430534&n=XRpb3mF4esiHYg&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cctier%2Cgcr%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Cgir%2Cclen%2Cratebypass%2Cdur%2Clmt&lsparams=met%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Crms%2Cinitcwndbps&lsig=APaTxxMwRAIgAMNV5hJKwUlvcbHUmxUp8V_HTuPxvLZVK9x4kX1z6KACIDHJCZhosfxIZ8Cg5AFdM80QpuoMWINAzvVMTgE1KXu2&sig=AJfQdSswRgIhALPtHkYC9-XRtwZFL8-WHI8Ofh_4Of4VhOA7zfh8LAeiAiEAr7jf7U3_mGHnyZyfz5NrPEZFnhY3KV0wUOHFRKM6XmQ%3D,"Golden · HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast",9K,42,@기프나슬프나
여자 아이돌이 힘자랑하면 생기는 일 // #프로미스나인 #엔믹스 #아이브,https://www.youtube.com/shorts/r-n45Mc9nRg,https://rr1---sn-ab02a0nfpgxapox-bh2z6.googlevideo.com/videoplayback?expire=1756894863&ei=L8K3aNnqA52G29gPpo3s6QI&ip=1.209.175.55&id=o-AK3bxiooa-xcb1NFTXn7U6YP2SSx27p3SaHIXVlOSADr&itag=18&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&met=1756873263%2C&mh=ha&mm=31%2C26&mn=sn-ab02a0nfpgxapox-bh2z6%2Csn-un57enel&ms=au%2Conr&mv=m&mvi=1&pl=24&rms=au%2Cau&ctier=L&initcwndbps=6943750&bui=AY1jyLPrtW2VKzFLI2PwrvPkSGW7xCJVeeXm0juLoycOZbtyIk1QtTJxcrlVdtrWaT8FvgdeaXvLYKt7&spc=l3OVKauJkQexNopwbBDlJAfix8Y0uGlYZGoi3j2Mj1gcBPnqYz_bDaKJDl2sq_rNAw&vprv=1&svpuc=1&mime=video%2Fmp4&ns=KzfYRaGvAAt_Qv2haTZgBQMQ&rqh=1&gir=yes&clen=4094388&ratebypass=yes&dur=54.826&lmt=1756282823753694&mt=1756872823&fvip=2&lmw=1&fexp=51557447%2C51565115%2C51565681%2C51580970&c=TVHTML5&sefc=1&txp=5430534&n=A2MfHa4Zg4JG0Q&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cctier%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Cgir%2Cclen%2Cratebypass%2Cdur%2Clmt&lsparams=met%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Crms%2Cinitcwndbps&lsig=APaTxxMwRQIhAIr6HnwR5ZcefMJ1QQxzI4s1nSk9HMJF1QUWSL0MKtJwAiBEQdTSP5lI5Cjfp0_by3V3GEnml-KggRvMHigWn_kJvw%3D%3D&sig=AJfQdSswRAIgd8_20NUvpflsae5OR-qztjjTrXt9wdgcxpo-aqhMuJsCIAb_nA31rnmAc0RYXZzv130Ei76uO1BFVKwx3Rwu6jTf,#프로미스나인,3K,225,@별똥별이슈
"귀여운 개, 세상을 구한다( only #shorts )",https://www.youtube.com/shorts/CI8cNIUh1xM,https://rr4---sn-ab02a0nfpgxapox-jwwy.googlevideo.com/videoplayback?expire=1756894861&ei=LcK3aKOMJqvg29gP7LnI8QI&ip=1.209.175.55&id=o-AINrvkpzkpMEgJGLaFBxVehRlvANVHPOXxnBeqvoPp7d&itag=18&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&met=1756873261%2C&mh=OS&mm=31%2C26&mn=sn-ab02a0nfpgxapox-jwwy%2Csn-un57enel&ms=au%2Conr&mv=m&mvi=4&pl=24&rms=au%2Cau&ctier=L&initcwndbps=5758750&bui=AY1jyLO_nhrKe2zGNBxVeGoQwU8kWDE_I3HFxKFWcn0z0GLzqF9Q3-qh8PFSKoXTPImCemTQiScmIWBN&spc=l3OVKa5ZEPQ7YthEw7fh6uiFkTok_2yizJyxWO4LPYph9z28O5ulHNtozoSLkiSBkA&vprv=1&svpuc=1&mime=video%2Fmp4&ns=q666CF1tuNIk-pGL69MPHBwQ&rqh=1&gir=yes&clen=2585888&ratebypass=yes&dur=34.880&lmt=1756525281583662&mt=1756872823&fvip=2&lmw=1&fexp=51557447%2C51565116%2C51565682%2C51580970&c=TVHTML5&sefc=1&txp=5400234&n=oO05WUtN-a-etw&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cctier%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Cgir%2Cclen%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRAIgTEWgfysPW6mZ38nib_SwisoSKwUqXQpE3E1HNMT1TkQCIE7wcDk0fGE_K-YGDqHK3m1sMd-9ofAzeOp2NRLMPXGb&lsparams=met%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Crms%2Cinitcwndbps&lsig=APaTxxMwRgIhAP5NEXQRWwhQ1CGoezmNlNtlcGWbKzufJwNP44lrppDoAiEA_Lb_tEFigo2qtmMEORvUizilS6COY2dWmCWsFq6wkjI%3D,,15K,776,@studiofromis_9
프로미스나인 퇴근길 한국과미국 차이점ㅋㅋ #프로미스나인 #송하영 #백지헌 #이나경 #이채영 #박지원 #fromis_9 #fromis9 #kpop,https://www.youtube.com/shorts/6CvfLs_pvlY,https://rr6---sn-ab02a0nfpgxapox-jwwk.googlevideo.com/videoplayback?expire=1756894867&ei=M8K3aNuIO9eN29gP8uemsAk&ip=1.209.175.55&id=o-ALbdbno9g_jxR8Ahzwg2Ll8zvhnatzAZANtMcPGcBz5g&itag=18&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&met=1756873267%2C&mh=7l&mm=31%2C26&mn=sn-ab02a0nfpgxapox-jwwk%2Csn-un57ene6&ms=au%2Conr&mv=m&mvi=6&pcm2cms=yes&pl=24&rms=au%2Cau&ctier=L&initcwndbps=3388750&bui=AY1jyLOymmTT_K3P3MCXkgP7sbZjADUHprAyeCfAz5oCWJInCPNvRC2xv2TsBYnVHD7p6my6FKy-9tpQ&spc=l3OVKYrRQdOWq0pCyBhRV-uQQfUMVMjCQHhOhDeL4zJSHyDD494KJIQN0svQppBGfQ&vprv=1&svpuc=1&mime=video%2Fmp4&ns=uCQ51ONjEy5Tg_GtG4zQ7DkQ&rqh=1&gir=yes&clen=3980095&ratebypass=yes&dur=52.757&lmt=1756372862952374&mt=1756872823&fvip=1&lmw=1&fexp=51557447%2C51565115%2C51565681%2C51580970&c=TVHTML5&sefc=1&txp=5400234&n=umywQtQ2ZhWEzw&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cctier%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Cgir%2Cclen%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRQIhAK0YTJhKNLhfocxoMHyq6iisa7H-mwVXzby5hiPNcXuiAiAnz6fP_TXewvW4g-xfqAORvDwRuhuxwrto_qq1x7tsHA%3D%3D&lsparams=met%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Crms%2Cinitcwndbps&lsig=APaTxxMwRAIgE2WL0ICeJWbtKVrNd4ECVT8T3dWwepSXNpOk-I6YboACIAs4r2pj00NqR_K8LCZdU_yaI-FtI9aJUUAREirShNwI,#프로미스나인,11K,662,@태원미스나인
뉴욕에서 부르는 박지원 Greedy,https://www.youtube.com/shorts/lAxKrbY4cCo,https://rr5---sn-ab02a0nfpgxapox-bh2zr.googlevideo.com/videoplayback?expire=1756894865&ei=McK3aOHZKaLK29gPqZfGwQ8&ip=1.209.175.55&id=o-AAEcdu618bSM1AWjx_YTs0CmfSU61qPact91-mBpvwoe&itag=18&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&met=1756873265%2C&mh=8w&mm=31%2C26&mn=sn-ab02a0nfpgxapox-bh2zr%2Csn-un57enez&ms=au%2Conr&mv=m&mvi=5&pl=24&rms=au%2Cau&ctier=L&initcwndbps=5610000&bui=AY1jyLM4gxP1miPrvmu-SXUsCQR7z1xuxWqiMk4tZMfpX-2bxF9dY9yuUzdN-7vrmailHhUMYyMV3O_1&spc=l3OVKePiCOZsyMe8gFEpOgnmwSyYGpuROlMK1zebItzd8IguOS-cuwx1MrEVBmIeSg&vprv=1&svpuc=1&mime=video%2Fmp4&ns=wtPX007S4GCU2B6xRQXxVRcQ&rqh=1&gir=yes&clen=2308191&ratebypass=yes&dur=33.258&lmt=1756438011646838&mt=1756872823&fvip=2&lmw=1&fexp=51557447%2C51565116%2C51565681%2C51580970&c=TVHTML5&sefc=1&txp=5400234&n=YlBrZwvc9reW5g&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cctier%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Cgir%2Cclen%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRQIhAMr-cl_ajL3Eq5zJZsNtUZSCDAUPUNH1jazjGP08MJUbAiAwkoZT_36IsOhYM3vtEmrfDuvdsSTi174q6QzmJH0tzA%3D%3D&lsparams=met%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Crms%2Cinitcwndbps&lsig=APaTxxMwRgIhAMdyTRusYqaRpPXcC1QC5R_QDbz-mstjrtE32bwkOs0PAiEA0MtHhzb5tEilLSxoJ3IRMlsjtWKG5CwQUha1dXDxd8c%3D,,12K,529,@져니를막아야해
데뷔 이래 역대급 성적 나오는 중인 프로미스나인,https://www.youtube.com/shorts/rHrkO61UUS4,https://rr6---sn-ab02a0nfpgxapox-bh2s6.googlevideo.com/videoplayback?expire=1756894872&ei=OMK3aNOHFK_A29gPwsXqkA0&ip=1.209.175.55&id=o-ADH2taxAgW2PAQ-H6DLjBu8mZzorEa_E5IWtn7Niw92d&itag=18&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&met=1756873272%2C&mh=WY&mm=31%2C26&mn=sn-ab02a0nfpgxapox-bh2s6%2Csn-un57enel&ms=au%2Conr&mv=m&mvi=6&pl=24&rms=au%2Cau&ctier=L&initcwndbps=1443750&bui=AY1jyLO06U38Cutd3GxxyE7wdMt8x97VWC6OeLQKybHo3cqHopdrQnpBgJpv9CYsxVUqC7yiUvmRrEfB&spc=l3OVKRp1EWC_FFxsI66RAsmariiSIhwo1NRDA8h-hVCkiZ49WgRKKpjx8ZvcIk7QjQ&vprv=1&svpuc=1&mime=video%2Fmp4&ns=OOtZwQKuZ5oYakrNgqmvhjAQ&rqh=1&gir=yes&clen=2811827&ratebypass=yes&dur=31.744&lmt=1751825272443324&mt=1756872823&fvip=4&lmw=1&fexp=51557447%2C51565115%2C51565681%2C51580970&c=TVHTML5&sefc=1&txp=4400234&n=s94_C38YVEYjYw&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cctier%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Cgir%2Cclen%2Cratebypass%2Cdur%2Clmt&lsparams=met%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Crms%2Cinitcwndbps&lsig=APaTxxMwRAIgbd5cF8Dv9ADentN3ZbM_o3NPQ74hs50YOtal4e49zxECICmz9OTVp5u4YTfCtNW22iUWkbLDcc6eFeLNP6YCkRM7&sig=AJfQdSswRQIhALWPkwm79r6xGiSIS_nulGNuCPJCuR391hY7GcHkjaD2AiB9V_bEHX7f1bmnXlNqWjIQT9Dxd5XV2Nn5h0AiTsIlMw%3D%3D,LIKE YOU BETTER · fromis_9,15K,985,@나잘한다해짜나
가장 대중적인 프로미스나인 노래 순위,https://www.youtube.com/shorts/QwSuJ_8jkBI,https://rr1---sn-ab02a0nfpgxapox-bh2sd.googlevideo.com/videoplayback?expire=1756894870&ei=NsK3aJLkOMTl29gP6O6DYA&ip=1.209.175.55&id=o-AMjkMTTSUPEuD8D3dMjzIoWQYIaVfYxWI4XxZVbWdtBA&itag=18&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&met=1756873270%2C&mh=bh&mm=31%2C26&mn=sn-ab02a0nfpgxapox-bh2sd%2Csn-un57ene6&ms=au%2Conr&mv=m&mvi=1&pl=24&rms=au%2Cau&ctier=L&initcwndbps=5473750&bui=AY1jyLPxNLk-0ViqBdUYvPxoGxanH_AuGNEvB_U2R7lNQzgWtlBa8YDtQBK_x53ggPFx8up78FnsQewJ&spc=l3OVKQuAjxfe5cGRKT4pwhd_99Dy16En7WlPtHw9cUXfTSCSKf2uJhudhk7_mXUZOw&vprv=1&svpuc=1&mime=video%2Fmp4&ns=JACsTWqOberPhbLWrZi1rqAQ&rqh=1&gir=yes&clen=2107529&ratebypass=yes&dur=21.696&lmt=1756559935825528&mt=1756872823&fvip=1&lmw=1&fexp=51557447%2C51565115%2C51565682%2C51580970&c=TVHTML5&sefc=1&txp=4400234&n=Qi8BI5rH2VQZ8A&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cctier%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Cgir%2Cclen%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRQIgN1WVzj3wQ6Lc4IfJp27hlIHkVDSy90cdgYcSdezfssECIQCNNZclfjB31ItB2fKEv5tu6WLOn4MUFm08fY5wb-v5Ig%3D%3D&lsparams=met%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Crms%2Cinitcwndbps&lsig=APaTxxMwRAIgFF4Rsl5OoE4PGmwuuLquVow-A3Cq9nhfrwHuVPN8YWECIEupUp97aZDN6vLSKfU9QbDttqPt78wyTa3tSCF1e6e1,,12K,402,@나잘한다해짜나
언어순화 풀가동한 프로미스나인 박지원ㅋㅋ,https://www.youtube.com/shorts/4KyafdNs3sI,https://rr2---sn-ab02a0nfpgxapox-bh2zz.googlevideo.com/videoplayback?expire=1756894874&ei=OsK3aPf4NY-J29gP7rmi8AY&ip=1.209.175.55&id=o-AOhge7XKjFj6Y9LkhyQ_irzBFnKCmdc-fLfidRVpinLG&itag=18&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&met=1756873274%2C&mh=U6&mm=31%2C26&mn=sn-ab02a0nfpgxapox-bh2zz%2Csn-un57enel&ms=au%2Conr&mv=m&mvi=2&pl=24&rms=au%2Cau&ctier=L&initcwndbps=1921250&bui=AY1jyLNeUUFOUHjZnY06Wc3wkySTRnZLJCuv0WlLjI5WTY_2jRkFLZlBUXMlSf4iuzU2uDoSTU3Nl-UQ&spc=l3OVKWquNpSljTYHxwoDSf498Byt-Gi79GoXxZvGjTRWjnzbsPVNPyACjD7VqSQSgQ&vprv=1&svpuc=1&mime=video%2Fmp4&ns=dpWgjK9p2wRyXYbnTkbFVGgQ&rqh=1&gir=yes&clen=1942232&ratebypass=yes&dur=25.984&lmt=1756384360773975&mt=1756872823&fvip=1&lmw=1&fexp=51557447%2C51565115%2C51565682%2C51580970&c=TVHTML5&sefc=1&txp=4400234&n=TorulEkVR2JXtg&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cctier%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Cgir%2Cclen%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRQIhAP0EexW-90zYGbOErHoco7eRHMn5_Sr1oGFH_CtayLUFAiBEvuf5HJS-sMyK2dpV5CaWJawKwRfDtOEMZNTP4DeOxQ%3D%3D&lsparams=met%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Crms%2Cinitcwndbps&lsig=APaTxxMwRQIgWbWtoyjASQ_EiuOtEo4udJcfupmn_vPNLvhOX-5q_PICIQD5cVxy0DwYVTgOkKxz9g_4pzUWJsGrVXis5NsAMoiC7A%3D%3D,,12K,773,@우리바보아니야
